,index,year,s&p_eps,s&p_closing_prices,real_gdp,average_10y_yield_%,average_annual_inflation
70,2599,1989.0,46.81,296.399994,9095857.787626468,8.49,4.8
71,2600,1989.0,46.81,301.359985,9095857.787626468,8.49,4.8
72,2601,1989.0,46.81,301.72000099999997,9095857.787626468,8.49,4.8
73,2602,1989.0,46.81,306.019989,9095857.787626468,8.49,4.8
74,2603,1989.0,46.81,307.149994,9095857.787626468,8.49,4.8
75,2604,1989.0,46.81,306.190002,9095857.787626468,8.49,4.8
76,2605,1989.0,46.81,309.609985,9095857.787626468,8.49,4.8
77,2606,1989.0,46.81,308.690002,9095857.787626468,8.49,4.8
78,2607,1989.0,46.81,306.75,9095857.787626468,8.49,4.8
79,2608,1989.0,46.81,306.929993,9095857.787626468,8.49,4.8
80,2609,1989.0,46.81,309.579987,9095857.787626468,8.49,4.8
81,2610,1989.0,46.81,309.640015,9095857.787626468,8.49,4.8
82,2611,1989.0,46.81,309.119995,9095857.787626468,8.49,4.8
83,2612,1989.0,46.81,308.119995,9095857.787626468,8.49,4.8
84,2613,1989.0,46.81,308.160004,9095857.787626468,8.49,4.8
85,2614,1989.0,46.81,307.769989,9095857.787626468,8.49,4.8
86,2615,1989.0,46.81,307.609985,9095857.787626468,8.49,4.8
87,2616,1989.0,46.81,306.0,9095857.787626468,8.49,4.8
88,2617,1989.0,46.81,305.190002,9095857.787626468,8.49,4.8
89,2618,1989.0,46.81,305.799988,9095857.787626468,8.49,4.8
90,2619,1989.0,46.81,306.950012,9095857.787626468,8.49,4.8
91,2620,1989.0,46.81,313.839996,9095857.787626468,8.49,4.8
92,2621,1989.0,46.81,316.160004,9095857.787626468,8.49,4.8
93,2622,1989.0,46.81,315.27999900000003,9095857.787626468,8.49,4.8
94,2623,1989.0,46.81,317.480011,9095857.787626468,8.49,4.8
95,2624,1989.0,46.81,317.97000099999997,9095857.787626468,8.49,4.8
96,2625,1989.0,46.81,321.23999,9095857.787626468,8.49,4.8
97,2626,1989.0,46.81,321.980011,9095857.787626468,8.49,4.8
98,2627,1989.0,46.81,318.320007,9095857.787626468,8.49,4.8
99,2628,1989.0,46.81,319.140015,9095857.787626468,8.49,4.8
100,2629,1989.0,46.81,319.170013,9095857.787626468,8.49,4.8
101,2630,1989.0,46.81,321.589996,9095857.787626468,8.49,4.8
102,2631,1989.0,46.81,319.049988,9095857.787626468,8.49,4.8
103,2632,1989.0,46.81,320.519989,9095857.787626468,8.49,4.8
104,2633,1989.0,46.81,321.97000099999997,9095857.787626468,8.49,4.8
105,2634,1989.0,46.81,325.519989,9095857.787626468,8.49,4.8
106,2635,1989.0,46.81,322.02999900000003,9095857.787626468,8.49,4.8
107,2636,1989.0,46.81,324.23999,9095857.787626468,8.49,4.8
108,2637,1989.0,46.81,326.950012,9095857.787626468,8.49,4.8
109,2638,1989.0,46.81,326.75,9095857.787626468,8.49,4.8
110,2639,1989.0,46.81,326.690002,9095857.787626468,8.49,4.8
111,2640,1989.0,46.81,326.23999,9095857.787626468,8.49,4.8
112,2641,1989.0,46.81,323.910004,9095857.787626468,8.49,4.8
113,2642,1989.0,46.81,323.829987,9095857.787626468,8.49,4.8
114,2643,1989.0,46.81,320.079987,9095857.787626468,8.49,4.8
115,2644,1989.0,46.81,321.350006,9095857.787626468,8.49,4.8
116,2645,1989.0,46.81,321.890015,9095857.787626468,8.49,4.8
117,2646,1989.0,46.81,321.25,9095857.787626468,8.49,4.8
118,2647,1989.0,46.81,320.480011,9095857.787626468,8.49,4.8
119,2648,1989.0,46.81,322.320007,9095857.787626468,8.49,4.8
120,2649,1989.0,46.81,328.0,9095857.787626468,8.49,4.8
121,2650,1989.0,46.81,326.600006,9095857.787626468,8.49,4.8
122,2651,1989.0,46.81,328.440002,9095857.787626468,8.49,4.8
123,2652,1989.0,46.81,325.809998,9095857.787626468,8.49,4.8
124,2653,1989.0,46.81,319.679993,9095857.787626468,8.49,4.8
125,2654,1989.0,46.81,317.980011,9095857.787626468,8.49,4.8
126,2655,1989.0,46.81,319.230011,9095857.787626468,8.49,4.8
127,2656,1989.0,46.81,320.640015,9095857.787626468,8.49,4.8
128,2657,1989.0,46.81,321.549988,9095857.787626468,8.49,4.8
129,2658,1989.0,46.81,324.910004,9095857.787626468,8.49,4.8
130,2659,1989.0,46.81,327.070007,9095857.787626468,8.49,4.8
131,2660,1989.0,46.81,328.77999900000003,9095857.787626468,8.49,4.8
132,2661,1989.0,46.81,329.809998,9095857.787626468,8.49,4.8
133,2662,1989.0,46.81,329.950012,9095857.787626468,8.49,4.8
134,2663,1989.0,46.81,331.839996,9095857.787626468,8.49,4.8
135,2664,1989.0,46.81,332.440002,9095857.787626468,8.49,4.8
136,2665,1989.0,46.81,331.350006,9095857.787626468,8.49,4.8
137,2666,1989.0,46.81,335.730011,9095857.787626468,8.49,4.8
138,2667,1989.0,46.81,333.51001,9095857.787626468,8.49,4.8
139,2668,1989.0,46.81,335.899994,9095857.787626468,8.49,4.8
140,2669,1989.0,46.81,333.670013,9095857.787626468,8.49,4.8
141,2670,1989.0,46.81,333.880005,9095857.787626468,8.49,4.8
142,2671,1989.0,46.81,338.049988,9095857.787626468,8.49,4.8
143,2672,1989.0,46.81,341.98999,9095857.787626468,8.49,4.8
144,2673,1989.0,46.81,342.149994,9095857.787626468,8.49,4.8
145,2674,1989.0,46.81,346.079987,9095857.787626468,8.49,4.8
146,2675,1989.0,46.81,343.75,9095857.787626468,8.49,4.8
147,2676,1989.0,46.81,344.339996,9095857.787626468,8.49,4.8
148,2677,1989.0,46.81,344.73999,9095857.787626468,8.49,4.8
149,2678,1989.0,46.81,343.920013,9095857.787626468,8.49,4.8
150,2679,1989.0,46.81,349.410004,9095857.787626468,8.49,4.8
151,2680,1989.0,46.81,349.350006,9095857.787626468,8.49,4.8
152,2681,1989.0,46.81,346.940002,9095857.787626468,8.49,4.8
153,2682,1989.0,46.81,348.25,9095857.787626468,8.49,4.8
154,2683,1989.0,46.81,344.73999,9095857.787626468,8.49,4.8
155,2684,1989.0,46.81,343.059998,9095857.787626468,8.49,4.8
156,2685,1989.0,46.81,344.709991,9095857.787626468,8.49,4.8
157,2686,1989.0,46.81,345.660004,9095857.787626468,8.49,4.8
158,2687,1989.0,46.81,344.450012,9095857.787626468,8.49,4.8
159,2688,1989.0,46.81,346.02999900000003,9095857.787626468,8.49,4.8
160,2689,1989.0,46.81,340.670013,9095857.787626468,8.49,4.8
161,2690,1989.0,46.81,341.190002,9095857.787626468,8.49,4.8
162,2691,1989.0,46.81,344.700012,9095857.787626468,8.49,4.8
163,2692,1989.0,46.81,351.519989,9095857.787626468,8.49,4.8
164,2693,1989.0,46.81,350.519989,9095857.787626468,8.49,4.8
165,2694,1989.0,46.81,352.089996,9095857.787626468,8.49,4.8
166,2695,1989.0,46.81,349.839996,9095857.787626468,8.49,4.8
167,2696,1989.0,46.81,350.649994,9095857.787626468,8.49,4.8
168,2697,1989.0,46.81,351.450012,9095857.787626468,8.49,4.8
169,2698,1989.0,46.81,353.730011,9095857.787626468,8.49,4.8
170,2699,1989.0,46.81,352.559998,9095857.787626468,8.49,4.8
171,2700,1989.0,46.81,349.23999,9095857.787626468,8.49,4.8
172,2701,1989.0,46.81,348.350006,9095857.787626468,8.49,4.8
173,2702,1989.0,46.81,348.76001,9095857.787626468,8.49,4.8
174,2703,1989.0,46.81,347.660004,9095857.787626468,8.49,4.8
175,2704,1989.0,46.81,348.700012,9095857.787626468,8.49,4.8
176,2705,1989.0,46.81,345.459991,9095857.787626468,8.49,4.8
177,2706,1989.0,46.81,343.160004,9095857.787626468,8.49,4.8
178,2707,1989.0,46.81,345.059998,9095857.787626468,8.49,4.8
179,2708,1989.0,46.81,346.730011,9095857.787626468,8.49,4.8
180,2709,1989.0,46.81,346.549988,9095857.787626468,8.49,4.8
181,2710,1989.0,46.81,346.47000099999997,9095857.787626468,8.49,4.8
182,2711,1989.0,46.81,345.700012,9095857.787626468,8.49,4.8
183,2712,1989.0,46.81,347.049988,9095857.787626468,8.49,4.8
184,2713,1989.0,46.81,344.230011,9095857.787626468,8.49,4.8
185,2714,1989.0,46.81,344.329987,9095857.787626468,8.49,4.8
186,2715,1989.0,46.81,345.100006,9095857.787626468,8.49,4.8
187,2716,1989.0,46.81,348.600006,9095857.787626468,8.49,4.8
188,2717,1989.0,46.81,349.149994,9095857.787626468,8.49,4.8
189,2718,1989.0,46.81,350.869995,9095857.787626468,8.49,4.8
190,2719,1989.0,46.81,354.709991,9095857.787626468,8.49,4.8
191,2720,1989.0,46.81,356.940002,9095857.787626468,8.49,4.8
192,2721,1989.0,46.81,356.97000099999997,9095857.787626468,8.49,4.8
193,2722,1989.0,46.81,358.77999900000003,9095857.787626468,8.49,4.8
194,2723,1989.0,46.81,359.799988,9095857.787626468,8.49,4.8
195,2724,1989.0,46.81,359.130005,9095857.787626468,8.49,4.8
196,2725,1989.0,46.81,356.98999,9095857.787626468,8.49,4.8
197,2726,1989.0,46.81,355.390015,9095857.787626468,8.49,4.8
198,2727,1989.0,46.81,333.649994,9095857.787626468,8.49,4.8
199,2728,1989.0,46.81,342.850006,9095857.787626468,8.49,4.8
200,2729,1989.0,46.81,341.160004,9095857.787626468,8.49,4.8
201,2730,1989.0,46.81,341.76001,9095857.787626468,8.49,4.8
202,2731,1989.0,46.81,347.130005,9095857.787626468,8.49,4.8
203,2732,1989.0,46.81,347.160004,9095857.787626468,8.49,4.8
204,2733,1989.0,46.81,344.829987,9095857.787626468,8.49,4.8
205,2734,1989.0,46.81,343.700012,9095857.787626468,8.49,4.8
206,2735,1989.0,46.81,342.5,9095857.787626468,8.49,4.8
207,2736,1989.0,46.81,337.929993,9095857.787626468,8.49,4.8
208,2737,1989.0,46.81,335.059998,9095857.787626468,8.49,4.8
209,2738,1989.0,46.81,335.070007,9095857.787626468,8.49,4.8
210,2739,1989.0,46.81,340.359985,9095857.787626468,8.49,4.8
211,2740,1989.0,46.81,341.200012,9095857.787626468,8.49,4.8
212,2741,1989.0,46.81,338.480011,9095857.787626468,8.49,4.8
213,2742,1989.0,46.81,337.619995,9095857.787626468,8.49,4.8
214,2743,1989.0,46.81,332.609985,9095857.787626468,8.49,4.8
215,2744,1989.0,46.81,334.809998,9095857.787626468,8.49,4.8
216,2745,1989.0,46.81,338.149994,9095857.787626468,8.49,4.8
217,2746,1989.0,46.81,336.570007,9095857.787626468,8.49,4.8
218,2747,1989.0,46.81,339.100006,9095857.787626468,8.49,4.8
219,2748,1989.0,46.81,339.549988,9095857.787626468,8.49,4.8
220,2749,1989.0,46.81,337.98999,9095857.787626468,8.49,4.8
221,2750,1989.0,46.81,340.540009,9095857.787626468,8.49,4.8
222,2751,1989.0,46.81,340.579987,9095857.787626468,8.49,4.8
223,2752,1989.0,46.81,341.609985,9095857.787626468,8.49,4.8
224,2753,1989.0,46.81,339.350006,9095857.787626468,8.49,4.8
225,2754,1989.0,46.81,339.589996,9095857.787626468,8.49,4.8
226,2755,1989.0,46.81,341.910004,9095857.787626468,8.49,4.8
227,2756,1989.0,46.81,343.97000099999997,9095857.787626468,8.49,4.8
228,2757,1989.0,46.81,345.609985,9095857.787626468,8.49,4.8
229,2758,1989.0,46.81,345.769989,9095857.787626468,8.49,4.8
230,2759,1989.0,46.81,343.600006,9095857.787626468,8.49,4.8
231,2760,1989.0,46.81,345.98999,9095857.787626468,8.49,4.8
232,2761,1989.0,46.81,350.630005,9095857.787626468,8.49,4.8
233,2762,1989.0,46.81,351.410004,9095857.787626468,8.49,4.8
234,2763,1989.0,46.81,349.579987,9095857.787626468,8.49,4.8
235,2764,1989.0,46.81,348.549988,9095857.787626468,8.49,4.8
236,2765,1989.0,46.81,347.589996,9095857.787626468,8.49,4.8
237,2766,1989.0,46.81,348.690002,9095857.787626468,8.49,4.8
238,2767,1989.0,46.81,348.559998,9095857.787626468,8.49,4.8
239,2768,1989.0,46.81,351.730011,9095857.787626468,8.49,4.8
240,2769,1989.0,46.81,352.75,9095857.787626468,8.49,4.8
241,2770,1989.0,46.81,350.929993,9095857.787626468,8.49,4.8
242,2771,1989.0,46.81,350.140015,9095857.787626468,8.49,4.8
243,2772,1989.0,46.81,343.690002,9095857.787626468,8.49,4.8
244,2773,1989.0,46.81,342.459991,9095857.787626468,8.49,4.8
245,2774,1989.0,46.81,342.839996,9095857.787626468,8.49,4.8
246,2775,1989.0,46.81,344.77999900000003,9095857.787626468,8.49,4.8
247,2776,1989.0,46.81,347.420013,9095857.787626468,8.49,4.8
248,2777,1989.0,46.81,346.809998,9095857.787626468,8.49,4.8
249,2778,1989.0,46.81,348.809998,9095857.787626468,8.49,4.8
250,2779,1989.0,46.81,350.670013,9095857.787626468,8.49,4.8
251,2780,1989.0,46.81,353.399994,9095857.787626468,8.49,4.8
252,2781,1990.0,41.17,359.690002,9232382.995609412,8.55,5.4
253,2782,1990.0,41.17,358.76001,9232382.995609412,8.55,5.4
254,2783,1990.0,41.17,355.670013,9232382.995609412,8.55,5.4
255,2784,1990.0,41.17,352.200012,9232382.995609412,8.55,5.4
256,2785,1990.0,41.17,353.790009,9232382.995609412,8.55,5.4
257,2786,1990.0,41.17,349.619995,9232382.995609412,8.55,5.4
258,2787,1990.0,41.17,347.309998,9232382.995609412,8.55,5.4
259,2788,1990.0,41.17,348.52999900000003,9232382.995609412,8.55,5.4
260,2789,1990.0,41.17,339.929993,9232382.995609412,8.55,5.4
261,2790,1990.0,41.17,337.0,9232382.995609412,8.55,5.4
262,2791,1990.0,41.17,340.75,9232382.995609412,8.55,5.4
263,2792,1990.0,41.17,337.399994,9232382.995609412,8.55,5.4
264,2793,1990.0,41.17,338.190002,9232382.995609412,8.55,5.4
265,2794,1990.0,41.17,339.149994,9232382.995609412,8.55,5.4
266,2795,1990.0,41.17,330.380005,9232382.995609412,8.55,5.4
267,2796,1990.0,41.17,331.609985,9232382.995609412,8.55,5.4
268,2797,1990.0,41.17,330.26001,9232382.995609412,8.55,5.4
269,2798,1990.0,41.17,326.079987,9232382.995609412,8.55,5.4
270,2799,1990.0,41.17,325.799988,9232382.995609412,8.55,5.4
271,2800,1990.0,41.17,325.200012,9232382.995609412,8.55,5.4
272,2801,1990.0,41.17,322.980011,9232382.995609412,8.55,5.4
273,2802,1990.0,41.17,329.079987,9232382.995609412,8.55,5.4
274,2803,1990.0,41.17,328.790009,9232382.995609412,8.55,5.4
275,2804,1990.0,41.17,330.920013,9232382.995609412,8.55,5.4
276,2805,1990.0,41.17,331.850006,9232382.995609412,8.55,5.4
277,2806,1990.0,41.17,329.660004,9232382.995609412,8.55,5.4
278,2807,1990.0,41.17,333.75,9232382.995609412,8.55,5.4
279,2808,1990.0,41.17,332.959991,9232382.995609412,8.55,5.4
280,2809,1990.0,41.17,333.619995,9232382.995609412,8.55,5.4
281,2810,1990.0,41.17,330.079987,9232382.995609412,8.55,5.4
282,2811,1990.0,41.17,331.019989,9232382.995609412,8.55,5.4
283,2812,1990.0,41.17,332.01001,9232382.995609412,8.55,5.4
284,2813,1990.0,41.17,334.890015,9232382.995609412,8.55,5.4
285,2814,1990.0,41.17,332.72000099999997,9232382.995609412,8.55,5.4
286,2815,1990.0,41.17,327.98999,9232382.995609412,8.55,5.4
287,2816,1990.0,41.17,327.670013,9232382.995609412,8.55,5.4
288,2817,1990.0,41.17,325.700012,9232382.995609412,8.55,5.4
289,2818,1990.0,41.17,324.149994,9232382.995609412,8.55,5.4
290,2819,1990.0,41.17,328.670013,9232382.995609412,8.55,5.4
291,2820,1990.0,41.17,330.26001,9232382.995609412,8.55,5.4
292,2821,1990.0,41.17,331.890015,9232382.995609412,8.55,5.4
293,2822,1990.0,41.17,332.73999,9232382.995609412,8.55,5.4
294,2823,1990.0,41.17,335.540009,9232382.995609412,8.55,5.4
295,2824,1990.0,41.17,333.73999,9232382.995609412,8.55,5.4
296,2825,1990.0,41.17,337.929993,9232382.995609412,8.55,5.4
297,2826,1990.0,41.17,336.950012,9232382.995609412,8.55,5.4
298,2827,1990.0,41.17,340.269989,9232382.995609412,8.55,5.4
299,2828,1990.0,41.17,337.929993,9232382.995609412,8.55,5.4
300,2829,1990.0,41.17,338.670013,9232382.995609412,8.55,5.4
301,2830,1990.0,41.17,336.0,9232382.995609412,8.55,5.4
302,2831,1990.0,41.17,336.869995,9232382.995609412,8.55,5.4
303,2832,1990.0,41.17,338.070007,9232382.995609412,8.55,5.4
304,2833,1990.0,41.17,341.910004,9232382.995609412,8.55,5.4
305,2834,1990.0,41.17,343.52999900000003,9232382.995609412,8.55,5.4
306,2835,1990.0,41.17,341.570007,9232382.995609412,8.55,5.4
307,2836,1990.0,41.17,339.73999,9232382.995609412,8.55,5.4
308,2837,1990.0,41.17,335.690002,9232382.995609412,8.55,5.4
309,2838,1990.0,41.17,337.22000099999997,9232382.995609412,8.55,5.4
310,2839,1990.0,41.17,337.630005,9232382.995609412,8.55,5.4
311,2840,1990.0,41.17,341.5,9232382.995609412,8.55,5.4
312,2841,1990.0,41.17,342.0,9232382.995609412,8.55,5.4
313,2842,1990.0,41.17,340.790009,9232382.995609412,8.55,5.4
314,2843,1990.0,41.17,339.940002,9232382.995609412,8.55,5.4
315,2844,1990.0,41.17,338.700012,9232382.995609412,8.55,5.4
316,2845,1990.0,41.17,343.640015,9232382.995609412,8.55,5.4
317,2846,1990.0,41.17,341.089996,9232382.995609412,8.55,5.4
318,2847,1990.0,41.17,340.730011,9232382.995609412,8.55,5.4
319,2848,1990.0,41.17,340.079987,9232382.995609412,8.55,5.4
320,2849,1990.0,41.17,341.369995,9232382.995609412,8.55,5.4
321,2850,1990.0,41.17,342.070007,9232382.995609412,8.55,5.4
322,2851,1990.0,41.17,341.920013,9232382.995609412,8.55,5.4
323,2852,1990.0,41.17,344.339996,9232382.995609412,8.55,5.4
324,2853,1990.0,41.17,344.73999,9232382.995609412,8.55,5.4
325,2854,1990.0,41.17,344.679993,9232382.995609412,8.55,5.4
326,2855,1990.0,41.17,340.72000099999997,9232382.995609412,8.55,5.4
327,2856,1990.0,41.17,338.089996,9232382.995609412,8.55,5.4
328,2857,1990.0,41.17,335.119995,9232382.995609412,8.55,5.4
329,2858,1990.0,41.17,331.049988,9232382.995609412,8.55,5.4
330,2859,1990.0,41.17,330.359985,9232382.995609412,8.55,5.4
331,2860,1990.0,41.17,332.02999900000003,9232382.995609412,8.55,5.4
332,2861,1990.0,41.17,332.920013,9232382.995609412,8.55,5.4
333,2862,1990.0,41.17,329.109985,9232382.995609412,8.55,5.4
334,2863,1990.0,41.17,330.799988,9232382.995609412,8.55,5.4
335,2864,1990.0,41.17,332.25,9232382.995609412,8.55,5.4
336,2865,1990.0,41.17,334.480011,9232382.995609412,8.55,5.4
337,2866,1990.0,41.17,335.570007,9232382.995609412,8.55,5.4
338,2867,1990.0,41.17,338.390015,9232382.995609412,8.55,5.4
339,2868,1990.0,41.17,340.52999900000003,9232382.995609412,8.55,5.4
340,2869,1990.0,41.17,342.01001,9232382.995609412,8.55,5.4
341,2870,1990.0,41.17,342.859985,9232382.995609412,8.55,5.4
342,2871,1990.0,41.17,343.820007,9232382.995609412,8.55,5.4
343,2872,1990.0,41.17,352.0,9232382.995609412,8.55,5.4
344,2873,1990.0,41.17,354.75,9232382.995609412,8.55,5.4
345,2874,1990.0,41.17,354.27999900000003,9232382.995609412,8.55,5.4
346,2875,1990.0,41.17,354.0,9232382.995609412,8.55,5.4
347,2876,1990.0,41.17,354.47000099999997,9232382.995609412,8.55,5.4
348,2877,1990.0,41.17,354.640015,9232382.995609412,8.55,5.4
349,2878,1990.0,41.17,358.0,9232382.995609412,8.55,5.4
350,2879,1990.0,41.17,358.429993,9232382.995609412,8.55,5.4
351,2880,1990.0,41.17,359.290009,9232382.995609412,8.55,5.4
352,2881,1990.0,41.17,358.410004,9232382.995609412,8.55,5.4
353,2882,1990.0,41.17,354.579987,9232382.995609412,8.55,5.4
354,2883,1990.0,41.17,360.649994,9232382.995609412,8.55,5.4
355,2884,1990.0,41.17,360.859985,9232382.995609412,8.55,5.4
356,2885,1990.0,41.17,361.230011,9232382.995609412,8.55,5.4
357,2886,1990.0,41.17,363.160004,9232382.995609412,8.55,5.4
358,2887,1990.0,41.17,367.399994,9232382.995609412,8.55,5.4
359,2888,1990.0,41.17,366.640015,9232382.995609412,8.55,5.4
360,2889,1990.0,41.17,364.959991,9232382.995609412,8.55,5.4
361,2890,1990.0,41.17,363.149994,9232382.995609412,8.55,5.4
362,2891,1990.0,41.17,358.709991,9232382.995609412,8.55,5.4
363,2892,1990.0,41.17,361.630005,9232382.995609412,8.55,5.4
364,2893,1990.0,41.17,366.25,9232382.995609412,8.55,5.4
365,2894,1990.0,41.17,364.899994,9232382.995609412,8.55,5.4
366,2895,1990.0,41.17,362.899994,9232382.995609412,8.55,5.4
367,2896,1990.0,41.17,362.910004,9232382.995609412,8.55,5.4
368,2897,1990.0,41.17,356.880005,9232382.995609412,8.55,5.4
369,2898,1990.0,41.17,358.47000099999997,9232382.995609412,8.55,5.4
370,2899,1990.0,41.17,359.100006,9232382.995609412,8.55,5.4
371,2900,1990.0,41.17,360.47000099999997,9232382.995609412,8.55,5.4
372,2901,1990.0,41.17,355.429993,9232382.995609412,8.55,5.4
373,2902,1990.0,41.17,352.309998,9232382.995609412,8.55,5.4
374,2903,1990.0,41.17,352.059998,9232382.995609412,8.55,5.4
375,2904,1990.0,41.17,355.140015,9232382.995609412,8.55,5.4
376,2905,1990.0,41.17,357.630005,9232382.995609412,8.55,5.4
377,2906,1990.0,41.17,358.019989,9232382.995609412,8.55,5.4
378,2907,1990.0,41.17,359.540009,9232382.995609412,8.55,5.4
379,2908,1990.0,41.17,360.160004,9232382.995609412,8.55,5.4
380,2909,1990.0,41.17,355.679993,9232382.995609412,8.55,5.4
381,2910,1990.0,41.17,358.420013,9232382.995609412,8.55,5.4
382,2911,1990.0,41.17,359.519989,9232382.995609412,8.55,5.4
383,2912,1990.0,41.17,356.48999,9232382.995609412,8.55,5.4
384,2913,1990.0,41.17,361.230011,9232382.995609412,8.55,5.4
385,2914,1990.0,41.17,365.440002,9232382.995609412,8.55,5.4
386,2915,1990.0,41.17,367.309998,9232382.995609412,8.55,5.4
387,2916,1990.0,41.17,368.950012,9232382.995609412,8.55,5.4
388,2917,1990.0,41.17,367.519989,9232382.995609412,8.55,5.4
389,2918,1990.0,41.17,364.22000099999997,9232382.995609412,8.55,5.4
390,2919,1990.0,41.17,365.320007,9232382.995609412,8.55,5.4
391,2920,1990.0,41.17,361.609985,9232382.995609412,8.55,5.4
392,2921,1990.0,41.17,355.309998,9232382.995609412,8.55,5.4
393,2922,1990.0,41.17,355.790009,9232382.995609412,8.55,5.4
394,2923,1990.0,41.17,357.089996,9232382.995609412,8.55,5.4
